Initializing ElGamal Parameters...
ClientServerCommunicationSendTripletEvictPerms: 3249209 ns
ClientComputationGenTripletEvictPerms: 33625 ns
ClientServerCommunicationSendTripletEvictPerms: 3707833 ns
ClientComputationGenTripletEvictPerms: 7375 ns
ClientServerCommunicationSendTripletEvictPerms: 3679791 ns
ClientComputationGenTripletEvictPerms: 27375 ns
ClientServerCommunicationSendTripletEvictPerms: 3334375 ns
ClientComputationGenTripletEvictPerms: 28125 ns
ClientServerCommunicationSendTripletEvictPerms: 3366750 ns
ClientComputationGenTripletEvictPerms: 37041 ns
ClientServerCommunicationSendTripletEvictPerms: 3516667 ns
ClientComputationGenTripletEvictPerms: 28583 ns
ClientServerCommunicationSendTripletEvictPerms: 3388834 ns
ClientComputationGenTripletEvictPerms: 34750 ns
ClientServerCommunicationSendTripletEvictPerms: 3716000 ns
ClientComputationGenTripletEvictPerms: 37208 ns
ClientServerCommunicationSendTripletEvictPerms: 3453542 ns
ClientComputationGenTripletEvictPerms: 25375 ns
ClientServerCommunicationSendTripletEvictPerms: 3363084 ns
ClientComputationGenTripletEvictPerms: 25458 ns
ClientServerCommunicationSendTripletEvictPerms: 3176583 ns
ClientComputationGenTripletEvictPerms: 10667 ns
ClientServerCommunicationSendTripletEvictPerms: 3859667 ns
ClientComputationGenTripletEvictPerms: 29959 ns
ClientServerCommunicationSendTripletEvictPerms: 3246875 ns
ClientComputationGenTripletEvictPerms: 39792 ns
ClientServerCommunicationSendTripletEvictPerms: 3572416 ns
ClientComputationGenTripletEvictPerms: 32958 ns
ClientServerCommunicationSendTripletEvictPerms: 3294000 ns
Iteration 7for warm up
ClientComputationUpdateMetaData:3625 ns
ClientComputationRerandomization: 106100959 ns
ClientServerCommunicationSendRootBucket: 1513100960 ns
ClientComputationGenTripletEvictPerms: 21042 ns
ClientServerCommunicationSendTripletEvictPerms: 4637875 ns
ClientComputationGenTripletEvictPerms: 28583 ns
ClientServerCommunicationSendTripletEvictPerms: 3794459 ns
ClientComputationGenTripletEvictPerms: 26500 ns
ClientServerCommunicationSendTripletEvictPerms: 3268416 ns
ClientComputationGenTripletEvictPerms: 27167 ns
ClientServerCommunicationSendTripletEvictPerms: 3315750 ns
ClientComputationGenTripletEvictPerms: 26084 ns
ClientServerCommunicationSendTripletEvictPerms: 3484542 ns
ClientComputationGenTripletEvictPerms: 31958 ns
ClientServerCommunicationSendTripletEvictPerms: 3674416 ns
ClientComputationGenTripletEvictPerms: 29791 ns
ClientServerCommunicationSendTripletEvictPerms: 3332083 ns
ClientComputationGenTripletEvictPerms: 32208 ns
ClientServerCommunicationSendTripletEvictPerms: 3751333 ns
ClientComputationGenTripletEvictPerms: 24208 ns
ClientServerCommunicationSendTripletEvictPerms: 3417292 ns
ClientComputationGenTripletEvictPerms: 25375 ns
ClientServerCommunicationSendTripletEvictPerms: 3308000 ns
ClientComputationGenTripletEvictPerms: 25084 ns
ClientServerCommunicationSendTripletEvictPerms: 3390000 ns
ClientComputationGenTripletEvictPerms: 39500 ns
ClientServerCommunicationSendTripletEvictPerms: 3475041 ns
ClientComputationGenTripletEvictPerms: 30500 ns
ClientServerCommunicationSendTripletEvictPerms: 3353042 ns
ClientComputationGenTripletEvictPerms: 6875 ns
ClientServerCommunicationSendTripletEvictPerms: 3714333 ns
ClientComputationGenTripletEvictPerms: 15917 ns
ClientServerCommunicationSendTripletEvictPerms: 3879292 ns
ClientComputationGenTripletEvictPerms: 30875 ns
ClientServerCommunicationSendTripletEvictPerms: 3580333 ns
ClientComputationGenTripletEvictPerms: 25208 ns
ClientServerCommunicationSendTripletEvictPerms: 3291125 ns
ClientComputationGenTripletEvictPerms: 19166 ns
ClientServerCommunicationSendTripletEvictPerms: 3578916 ns
ClientComputationGenTripletEvictPerms: 26042 ns
ClientServerCommunicationSendTripletEvictPerms: 3228958 ns
ClientComputationGenTripletEvictPerms: 24583 ns
ClientServerCommunicationSendTripletEvictPerms: 3649875 ns
ClientComputationGenTripletEvictPerms: 29792 ns
ClientServerCommunicationSendTripletEvictPerms: 3697458 ns
ClientComputationGenTripletEvictPerms: 11125 ns
ClientServerCommunicationSendTripletEvictPerms: 3700166 ns
ClientComputationGenTripletEvictPerms: 34209 ns
ClientServerCommunicationSendTripletEvictPerms: 2963708 ns
ClientComputationGenTripletEvictPerms: 38042 ns
ClientServerCommunicationSendTripletEvictPerms: 3318500 ns
ClientComputationGenTripletEvictPerms: 29709 ns
ClientServerCommunicationSendTripletEvictPerms: 3420750 ns
Iteration 8for warm up
ClientComputationUpdateMetaData:2792 ns
ClientComputationRerandomization: 105066750 ns
ClientServerCommunicationSendRootBucket: 1660134209 ns
ClientComputationGenTripletEvictPerms: 22584 ns
ClientServerCommunicationSendTripletEvictPerms: 3308417 ns
ClientComputationGenTripletEvictPerms: 28209 ns
ClientServerCommunicationSendTripletEvictPerms: 3603959 ns
ClientComputationGenTripletEvictPerms: 34958 ns
ClientServerCommunicationSendTripletEvictPerms: 3396958 ns
ClientComputationGenTripletEvictPerms: 28000 ns
ClientServerCommunicationSendTripletEvictPerms: 3541375 ns
ClientComputationGenTripletEvictPerms: 31917 ns
ClientServerCommunicationSendTripletEvictPerms: 3431750 ns
ClientComputationGenTripletEvictPerms: 8625 ns
ClientServerCommunicationSendTripletEvictPerms: 3905458 ns
ClientComputationGenTripletEvictPerms: 75916 ns
ClientServerCommunicationSendTripletEvictPerms: 3376250 ns
ClientComputationGenTripletEvictPerms: 35375 ns
ClientServerCommunicationSendTripletEvictPerms: 3588375 ns
ClientComputationGenTripletEvictPerms: 67583 ns
ClientServerCommunicationSendTripletEvictPerms: 3634000 ns
ClientComputationGenTripletEvictPerms: 35750 ns
ClientServerCommunicationSendTripletEvictPerms: 4274583 ns
ClientComputationGenTripletEvictPerms: 44333 ns
ClientServerCommunicationSendTripletEvictPerms: 3504458 ns
ClientComputationGenTripletEvictPerms: 32292 ns
ClientServerCommunicationSendTripletEvictPerms: 3647375 ns
ClientComputationGenTripletEvictPerms: 12917 ns
ClientServerCommunicationSendTripletEvictPerms: 3768375 ns
ClientComputationGenTripletEvictPerms: 13625 ns
ClientServerCommunicationSendTripletEvictPerms: 3735500 ns
ClientComputationGenTripletEvictPerms: 12292 ns
ClientServerCommunicationSendTripletEvictPerms: 3574333 ns
ClientComputationGenTripletEvictPerms: 28542 ns
ClientServerCommunicationSendTripletEvictPerms: 3580250 ns
ClientComputationGenTripletEvictPerms: 31500 ns
ClientServerCommunicationSendTripletEvictPerms: 5736917 ns
ClientComputationGenTripletEvictPerms: 10541 ns
ClientServerCommunicationSendTripletEvictPerms: 5920333 ns
ClientComputationGenTripletEvictPerms: 32458 ns
ClientServerCommunicationSendTripletEvictPerms: 3889416 ns
ClientComputationGenTripletEvictPerms: 25417 ns
ClientServerCommunicationSendTripletEvictPerms: 3794708 ns
ClientComputationGenTripletEvictPerms: 20917 ns
ClientServerCommunicationSendTripletEvictPerms: 3577167 ns
ClientComputationGenTripletEvictPerms: 7417 ns
ClientServerCommunicationSendTripletEvictPerms: 3464834 ns
ClientComputationGenTripletEvictPerms: 41458 ns
ClientServerCommunicationSendTripletEvictPerms: 3845292 ns
ClientComputationGenTripletEvictPerms: 25250 ns
ClientServerCommunicationSendTripletEvictPerms: 3448667 ns
ClientComputationGenTripletEvictPerms: 26750 ns
ClientServerCommunicationSendTripletEvictPerms: 3448709 ns
Iteration 9for warm up
ClientComputationUpdateMetaData:2333 ns
ClientComputationRerandomization: 103805709 ns
ClientServerCommunicationSendRootBucket: 1527431584 ns
ClientComputationGenTripletEvictPerms: 18917 ns
ClientServerCommunicationSendTripletEvictPerms: 3194459 ns
ClientComputationGenTripletEvictPerms: 34458 ns
ClientServerCommunicationSendTripletEvictPerms: 3408416 ns
ClientComputationGenTripletEvictPerms: 29500 ns
ClientServerCommunicationSendTripletEvictPerms: 3497334 ns
ClientComputationGenTripletEvictPerms: 29458 ns
ClientServerCommunicationSendTripletEvictPerms: 3457209 ns
ClientComputationGenTripletEvictPerms: 31250 ns
ClientServerCommunicationSendTripletEvictPerms: 3454333 ns
ClientComputationGenTripletEvictPerms: 29875 ns
ClientServerCommunicationSendTripletEvictPerms: 3621625 ns
ClientComputationGenTripletEvictPerms: 17958 ns
ClientServerCommunicationSendTripletEvictPerms: 3593416 ns
ClientComputationGenTripletEvictPerms: 39334 ns
ClientServerCommunicationSendTripletEvictPerms: 3988958 ns
ClientComputationGenTripletEvictPerms: 24334 ns
ClientServerCommunicationSendTripletEvictPerms: 3309292 ns
ClientComputationGenTripletEvictPerms: 28209 ns
ClientServerCommunicationSendTripletEvictPerms: 3344666 ns
ClientComputationGenTripletEvictPerms: 35750 ns
ClientServerCommunicationSendTripletEvictPerms: 3543958 ns
ClientComputationGenTripletEvictPerms: 82917 ns
ClientServerCommunicationSendTripletEvictPerms: 3460750 ns
ClientComputationGenTripletEvictPerms: 34292 ns
ClientServerCommunicationSendTripletEvictPerms: 3918042 ns
ClientComputationGenTripletEvictPerms: 26833 ns
