Initializing ElGamal Parameters...
Starting server...
Server started on port 8183
Generating Evict Path
ServerComputationApplyPermutationTripletBucket: 1962524 ns
HelperComputationAll: 111524209 ns
ServerComputationParallelRerandomizeTripletBuckets: 18240887 ns
ServerComputationApplyPermutationTripletBuckets: 1993752 ns
HelperComputationAll: 90450948 ns
ServerComputationParallelRerandomizeTripletBuckets: 19285107 ns
ServerComputationApplyPermutationTripletBuckets: 1893545 ns
HelperComputationAll: 90878938 ns
ServerComputationParallelRerandomizeTripletBuckets: 19219365 ns
ServerComputationApplyPermutationTripletBuckets: 1916310 ns
HelperComputationAll: 90604675 ns
ServerComputationParallelRerandomizeTripletBuckets: 18985267 ns
ServerComputationApplyPermutationTripletBuckets: 1905593 ns
HelperComputationAll: 90871797 ns
ServerComputationParallelRerandomizeTripletBuckets: 19663025 ns
ServerComputationApplyPermutationTripletBuckets: 1894623 ns
HelperComputationAll: 92294359 ns
ServerComputationParallelRerandomizeTripletBuckets: 19608078 ns
ServerComputationApplyPermutationTripletBuckets: 1887439 ns
HelperComputationAll: 89990691 ns
ServerComputationParallelRerandomizeTripletBuckets: 17135003 ns
ServerComputationApplyPermutationTripletBuckets: 1935055 ns
HelperComputationAll: 90014857 ns
ServerComputationParallelRerandomizeTripletBuckets: 20426224 ns
ServerComputationApplyPermutationTripletBuckets: 2185841 ns
HelperComputationAll: 90913618 ns
ServerComputationParallelRerandomizeTripletBuckets: 18409458 ns
ServerComputationApplyPermutationTripletBuckets: 1894559 ns
HelperComputationAll: 90324821 ns
ServerComputationParallelRerandomizeTripletBuckets: 19113239 ns
ServerComputationApplyPermutationTripletBuckets: 1907342 ns
HelperComputationAll: 94700351 ns
ServerComputationParallelRerandomizeTripletBuckets: 20074727 ns
ServerComputationApplyPermutationTripletBuckets: 1914957 ns
HelperComputationAll: 91683024 ns
ServerComputationParallelRerandomizeTripletBuckets: 20748750 ns
ServerComputationApplyPermutationTripletBuckets: 1892156 ns
HelperComputationAll: 91385949 ns
ServerComputationParallelRerandomizeTripletBuckets: 19084282 ns
ServerComputationApplyPermutationTripletBuckets: 2181942 ns
HelperComputationAll: 91946359 ns
ServerComputationParallelRerandomizeTripletBuckets: 20534809 ns
ServerComputationApplyPermutationTripletBuckets: 1911661 ns
HelperComputationAll: 90945893 ns
ServerComputationParallelRerandomizeTripletBuckets: 22675840 ns
ServerComputationApplyPermutationTripletBuckets: 1908135 ns
HelperComputationAll: 92893059 ns
ServerComputationParallelRerandomizeTripletBuckets: 23057556 ns
ServerComputationApplyPermutationTripletBuckets: 1913337 ns
HelperComputationAll: 90846410 ns
ServerComputationParallelRerandomizeTripletBuckets: 23487708 ns
ServerComputationApplyPermutationTripletBuckets: 1896814 ns
HelperComputationAll: 93299253 ns
